age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
50,Female,157.5,72.6,29.26,Overweight,1390.1,2154.6,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
60,Female,165.1,68.0,24.96,Normal,1328.4,2404.5,High Activity,1.81,0.0,7.0,True,Maintenance,9,6,real,train
50,Male,188.0,102.1,28.89,Overweight,2073.8,3753.6,High Activity,1.81,6.0,5.0,True,Maintenance,9,7,real,train
55,Female,160.0,74.8,29.23,Overweight,1397.3,2529.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
26,Female,170.2,61.2,21.14,Normal,1428.5,2585.5,High Activity,1.81,10.0,5.0,True,Fat Loss,3,1,real,train
48,Male,188.0,95.3,26.96,Overweight,1994.0,3609.2,High Activity,1.81,14.0,2.0,True,Maintenance,9,7,real,train
63,Male,180.3,86.2,26.5,Overweight,1750.7,3168.9,High Activity,1.81,10.0,2.0,True,Fat Loss,3,2,real,train
55,Female,167.6,68.0,24.21,Normal,1357.9,2457.9,High Activity,1.81,40.0,0.0,True,Maintenance,9,6,real,train
50,Female,167.6,71.2,25.34,Overweight,1409.0,2550.2,High Activity,1.81,36.0,0.0,True,Fat Loss,3,2,real,train
58,Female,167.6,90.7,32.28,Obese,1554.7,2814.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
28,Female,160.0,59.0,23.03,Normal,1367.4,2474.9,High Activity,1.81,2.0,6.0,True,Maintenance,9,6,real,train
51,Male,193.0,104.3,28.0,Overweight,2122.9,3842.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
63,Male,165.1,75.7,27.79,Overweight,1537.8,2783.5,High Activity,1.81,6.0,0.0,True,Maintenance,9,7,real,train
24,Male,154.9,79.4,33.07,Obese,1759.1,3184.0,High Activity,1.81,7.0,0.0,True,Fat Loss,3,3,real,train
36,Male,182.9,111.6,33.36,Obese,2256.5,2910.9,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
36,Female,160.0,61.2,23.91,Normal,1353.7,2450.2,High Activity,1.81,15.0,3.0,True,Fat Loss,3,1,real,train
26,Female,175.3,65.8,21.41,Normal,1486.2,2689.9,High Activity,1.81,20.0,0.0,True,Fat Loss,3,1,real,train
60,Female,157.5,72.6,29.26,Overweight,1346.8,2437.6,High Activity,1.81,25.0,0.0,True,Maintenance,9,7,real,train
53,Male,154.9,77.1,32.12,Obese,1564.1,2424.3,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
41,Male,190.5,89.8,24.75,Normal,1973.0,3571.2,High Activity,1.81,7.0,0.0,True,Muscle Gain,6,5,real,train
59,Female,157.5,95.3,38.41,Obese,1560.8,2825.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
54,Female,165.1,59.0,21.63,Normal,1270.5,1639.0,Low Activity,1.29,0.0,0.0,True,Maintenance,7,6,real,train
49,Male,172.7,63.5,21.29,Normal,1489.8,2696.6,High Activity,1.81,8.0,2.0,True,Muscle Gain,6,5,real,train
39,Female,170.2,79.8,27.57,Overweight,1544.1,2794.9,High Activity,1.81,1.0,3.0,True,Fat Loss,3,2,real,train
51,Female,172.7,70.3,23.57,Normal,1412.0,2555.7,High Activity,1.81,20.0,4.0,True,Fat Loss,3,1,real,train
31,Female,172.7,74.8,25.09,Overweight,1540.5,2788.3,High Activity,1.81,5.0,1.0,True,Fat Loss,3,2,real,train
31,Female,182.9,72.6,21.7,Normal,1551.0,2807.4,High Activity,1.81,20.0,0.0,True,Fat Loss,3,1,real,train
53,Female,157.5,61.2,24.69,Normal,1272.2,2302.7,High Activity,1.81,21.0,0.0,True,Fat Loss,3,1,real,train
49,Male,154.9,86.2,35.9,Obese,1708.3,3092.1,High Activity,1.81,20.0,1.0,True,Fat Loss,3,3,real,train
40,Male,167.6,83.0,29.54,Overweight,1777.8,2293.4,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,train
65,Female,172.7,74.8,25.09,Overweight,1393.3,2521.9,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
55,Female,167.6,70.3,25.02,Overweight,1378.9,2137.3,Moderate Activity,1.55,4.5,0.0,True,Fat Loss,2,2,real,train
36,Female,175.3,61.2,19.94,Normal,1400.9,2535.6,High Activity,1.81,5.0,5.0,True,Fat Loss,3,1,real,train
59,Male,188.0,113.4,32.1,Obese,2174.6,3936.1,High Activity,1.81,30.0,15.0,True,Fat Loss,3,3,real,train
31,Female,170.2,61.2,21.14,Normal,1406.8,2546.3,High Activity,1.81,40.0,0.0,True,Muscle Gain,6,5,real,train
53,Male,175.3,90.7,29.53,Overweight,1843.9,3337.5,High Activity,1.81,14.0,0.0,True,Fat Loss,3,2,real,train
50,Female,167.6,63.5,22.6,Normal,1337.7,2421.2,High Activity,1.81,3.0,4.0,True,Fat Loss,3,1,real,train
21,Male,152.4,77.1,33.2,Obese,1733.6,2236.3,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
42,Male,167.6,54.0,19.21,Normal,1377.6,2493.4,High Activity,1.81,10.0,12.0,True,Muscle Gain,6,5,real,train
53,Male,175.3,70.3,22.89,Normal,1570.5,2842.5,High Activity,1.81,5.0,6.0,True,Maintenance,9,6,real,train
34,Male,154.9,81.6,34.01,Obese,1732.7,3136.2,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,train
20,Male,182.9,72.6,21.7,Normal,1824.7,3302.8,High Activity,1.81,5.0,5.0,True,Muscle Gain,6,5,real,train
65,Female,167.6,76.2,27.12,Overweight,1390.1,2516.2,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
62,Female,180.3,68.0,20.92,Normal,1367.0,2474.2,High Activity,1.81,0.0,6.0,True,Maintenance,9,6,real,train
45,Female,180.3,95.3,29.29,Overweight,1692.3,3063.0,High Activity,1.81,60.0,12.0,True,Fat Loss,3,2,real,train
54,Male,152.4,83.9,36.13,Obese,1637.4,2963.6,High Activity,1.81,0.0,8.0,True,Fat Loss,3,3,real,train
56,Female,149.9,63.5,28.28,Overweight,1256.6,2274.4,High Activity,1.81,15.0,1.0,True,Fat Loss,3,2,real,train
42,Male,182.9,81.6,24.41,Normal,1821.4,3296.7,High Activity,1.81,0.0,4.0,True,Maintenance,9,6,real,train
54,Male,172.7,74.8,25.09,Overweight,1613.4,2920.2,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
25,Female,165.1,72.6,26.63,Overweight,1521.9,2754.7,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
43,Male,188.0,147.4,41.73,Obese,2721.2,4925.4,High Activity,1.81,35.0,0.0,True,Fat Loss,3,3,real,train
43,Male,185.4,86.2,25.07,Overweight,1888.7,3418.5,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
52,Male,180.3,81.6,25.1,Overweight,1752.4,3171.9,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
49,Female,157.5,68.0,27.44,Overweight,1352.5,2447.9,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
53,Female,170.2,72.6,25.06,Overweight,1416.4,2563.7,High Activity,1.81,12.0,5.0,True,Maintenance,9,7,real,train
40,Male,172.7,77.1,25.85,Overweight,1723.2,3119.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,train
23,Male,172.7,81.6,27.37,Overweight,1880.5,3403.7,High Activity,1.81,35.0,2.0,True,Fat Loss,3,2,real,train
39,Female,170.2,63.5,21.93,Normal,1393.2,2521.6,High Activity,1.81,5.0,2.0,True,Muscle Gain,6,5,real,train
41,Male,172.7,65.8,22.05,Normal,1565.6,2833.8,High Activity,1.81,150.0,0.0,True,Maintenance,9,6,real,train
50,Male,182.9,90.7,27.12,Overweight,1897.5,3434.5,High Activity,1.81,14.0,2.0,True,Fat Loss,3,2,real,train
30,Male,180.3,90.7,27.89,Overweight,1998.9,3617.9,High Activity,1.81,10.0,6.0,True,Fat Loss,3,2,real,train
59,Male,154.9,71.7,29.85,Overweight,1457.1,2258.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
49,Female,160.0,52.2,20.37,Normal,1213.5,2196.5,High Activity,1.81,10.0,5.0,True,Fat Loss,3,1,real,train
62,Male,182.9,83.9,25.09,Overweight,1738.2,3146.2,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
55,Male,170.2,90.7,31.32,Obese,1808.2,2802.7,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
53,Male,185.4,95.3,27.71,Overweight,1953.4,3027.8,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,2,real,train
20,Female,167.6,90.7,32.28,Obese,1719.2,3111.8,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,train
55,Male,182.9,97.5,29.16,Overweight,1960.3,2528.8,Low Activity,1.29,1.0,1.0,True,Fat Loss,1,2,real,train
63,Female,152.4,68.0,29.29,Overweight,1276.1,2309.7,High Activity,1.81,30.0,12.0,True,Fat Loss,3,2,real,train
22,Female,172.7,56.7,19.01,Normal,1411.7,2555.2,High Activity,1.81,8.0,1.0,True,Maintenance,9,6,real,train
61,Female,162.6,65.8,24.89,Normal,1295.3,2344.4,High Activity,1.81,50.0,20.0,True,Maintenance,9,6,real,train
35,Female,172.7,59.9,20.07,Normal,1384.8,2506.5,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,train
30,Male,188.0,79.4,22.47,Normal,1883.5,3409.1,High Activity,1.81,4.0,4.0,True,Muscle Gain,6,5,real,train
50,Female,160.0,49.9,19.49,Normal,1188.2,2150.7,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,train
32,Female,165.1,59.0,21.63,Normal,1365.8,2117.0,Moderate Activity,1.55,3.0,0.0,True,Muscle Gain,5,5,real,train
62,Male,185.4,113.4,32.98,Obese,2145.4,3883.2,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
22,Male,175.3,68.0,22.15,Normal,1716.1,3106.1,High Activity,1.81,30.0,30.0,True,Muscle Gain,6,5,real,train
46,Female,167.6,49.9,17.75,Underweight,1229.1,2224.7,High Activity,1.81,70.0,2.0,True,Muscle Gain,6,4,real,train
32,Female,170.2,86.2,29.76,Overweight,1633.2,2956.1,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,train
23,Male,182.9,79.4,23.73,Normal,1898.9,3436.9,High Activity,1.81,15.0,10.0,True,Maintenance,9,6,real,train
47,Female,172.7,59.0,19.77,Normal,1324.4,2397.2,High Activity,1.81,30.0,10.0,True,Fat Loss,3,1,real,train
65,Male,182.9,72.6,21.7,Normal,1569.3,2840.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,train
45,Female,160.0,57.2,22.32,Normal,1277.0,1979.3,Moderate Activity,1.55,2.0,2.0,True,Maintenance,8,6,real,train
56,Male,170.2,76.2,26.31,Overweight,1608.0,2074.4,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,2,real,train
36,Female,160.0,95.3,37.2,Obese,1668.3,2152.1,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
53,Female,170.2,104.3,36.02,Obese,1710.0,2650.5,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,3,real,train
52,Female,167.6,72.6,25.82,Overweight,1412.9,2190.0,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
57,Male,172.7,104.3,34.97,Obese,1991.3,2568.8,Low Activity,1.29,1.0,1.0,True,Fat Loss,1,3,real,train
54,Male,190.5,93.0,25.62,Overweight,1941.8,3514.6,High Activity,1.81,3.0,3.0,True,Fat Loss,3,2,real,train
56,Female,162.6,90.7,34.33,Obese,1547.6,2801.2,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
56,Male,172.7,96.2,32.23,Obese,1887.6,3416.6,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
47,Male,165.1,80.7,29.62,Overweight,1695.5,2628.1,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,2,real,train
21,Female,154.9,63.5,26.45,Overweight,1423.9,2577.2,High Activity,1.81,8.0,3.0,True,Fat Loss,3,2,real,train
25,Male,182.9,90.7,27.12,Overweight,2039.4,3691.4,High Activity,1.81,50.0,8.0,True,Fat Loss,3,2,real,train
47,Female,152.4,81.6,35.15,Obese,1471.2,2662.9,High Activity,1.81,4.0,3.0,True,Fat Loss,3,3,real,train
35,Female,170.2,58.1,20.05,Normal,1360.1,2461.9,High Activity,1.81,40.0,10.0,True,Fat Loss,3,1,real,train
59,Female,162.6,56.7,21.46,Normal,1220.0,2208.3,High Activity,1.81,20.0,6.0,True,Fat Loss,3,1,real,train
58,Male,172.7,90.7,30.41,Obese,1803.3,3264.0,High Activity,1.81,60.0,5.0,True,Fat Loss,3,3,real,train
51,Female,170.2,72.6,25.06,Overweight,1425.1,2579.4,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,train
50,Male,172.7,97.5,32.69,Obese,1939.9,3511.2,High Activity,1.81,50.0,6.0,True,Fat Loss,3,3,real,train
61,Male,154.9,95.3,39.68,Obese,1761.7,2730.7,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,train
63,Male,188.0,90.7,25.68,Overweight,1848.1,3345.0,High Activity,1.81,50.0,5.0,True,Fat Loss,3,2,real,train
52,Male,154.9,105.2,43.84,Obese,1946.5,3523.2,High Activity,1.81,14.0,0.0,True,Fat Loss,3,3,real,train
43,Female,162.6,77.1,29.18,Overweight,1478.1,2675.3,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,train
24,Female,154.9,63.5,26.45,Overweight,1410.9,2553.7,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
58,Female,157.5,54.4,21.95,Normal,1187.6,2149.6,High Activity,1.81,8.0,0.0,True,Fat Loss,3,1,real,train
43,Female,170.2,73.9,25.53,Overweight,1472.3,2664.9,High Activity,1.81,14.0,0.0,True,Fat Loss,3,2,real,train
50,Male,190.5,83.9,23.12,Normal,1842.9,3335.7,High Activity,1.81,40.0,10.0,True,Maintenance,9,6,real,train
44,Female,160.0,61.2,23.91,Normal,1319.1,2044.5,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,1,real,train
50,Male,182.9,88.5,26.45,Overweight,1867.1,2894.0,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,7,real,train
59,Male,154.9,54.4,22.67,Normal,1226.2,2219.4,High Activity,1.81,6.0,4.0,True,Fat Loss,3,1,real,train
30,Female,165.1,61.2,22.46,Normal,1395.4,2525.7,High Activity,1.81,7.0,0.0,True,Maintenance,6,1,real,train
39,Female,154.9,53.5,22.3,Normal,1253.7,2269.1,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,train
31,Female,172.7,122.5,41.05,Obese,1980.9,3585.5,High Activity,1.81,14.0,0.0,True,Fat Loss,3,3,real,train
61,Female,160.0,65.8,25.69,Overweight,1287.4,2330.2,High Activity,1.81,21.0,0.0,True,Fat Loss,3,2,real,train
54,Female,170.2,81.6,28.19,Overweight,1496.0,2707.7,High Activity,1.81,20.0,4.0,True,Fat Loss,3,2,real,train
42,Male,188.0,88.5,25.04,Overweight,1936.9,3505.8,High Activity,1.81,30.0,20.0,True,Fat Loss,3,2,real,train
24,Female,157.5,59.0,23.78,Normal,1376.8,2492.0,High Activity,1.81,5.0,2.0,True,Muscle Gain,6,5,real,train
37,Female,167.6,68.0,24.21,Normal,1435.9,2599.0,High Activity,1.81,7.0,1.0,True,Maintenance,9,6,real,train
45,Male,182.9,104.3,31.19,Obese,2108.2,3815.8,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,train
21,Female,157.5,73.5,29.63,Overweight,1524.0,2758.5,High Activity,1.81,35.0,3.0,True,Fat Loss,3,2,real,train
42,Female,172.7,65.8,22.05,Normal,1409.0,2550.3,High Activity,1.81,20.0,0.0,True,Muscle Gain,6,5,real,train
45,Female,154.9,77.1,32.12,Obese,1445.8,2616.9,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
63,Male,182.9,111.1,33.23,Obese,2097.2,3795.9,High Activity,1.81,12.0,0.0,True,Fat Loss,3,3,real,train
60,Male,182.9,120.2,35.94,Obese,2235.7,4046.7,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
55,Male,154.9,104.3,43.46,Obese,1917.3,3470.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
30,Male,170.2,68.0,23.49,Normal,1646.3,2123.7,Low Activity,1.29,0.0,0.0,False,Muscle Gain,4,5,real,train
54,Male,154.9,86.2,35.9,Obese,1679.9,3040.7,High Activity,1.81,7.0,1.0,True,Fat Loss,3,3,real,train
45,Male,175.3,63.5,20.67,Normal,1524.7,2759.7,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,train
46,Male,172.7,81.6,27.37,Overweight,1749.9,2712.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
31,Male,165.1,56.7,20.8,Normal,1464.3,2650.4,High Activity,1.81,4.0,3.0,True,Maintenance,9,6,real,train
37,Female,157.5,59.0,23.78,Normal,1320.5,2390.1,High Activity,1.81,70.0,1.0,True,Maintenance,9,6,real,train
33,Male,175.3,77.1,25.1,Overweight,1775.1,3213.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,2,real,train
28,Female,172.7,93.0,31.17,Obese,1721.3,3115.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
37,Male,170.2,72.6,25.06,Overweight,1667.3,3017.8,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,train
32,Female,167.6,56.7,20.18,Normal,1352.7,2448.3,High Activity,1.81,7.0,0.0,True,Maintenance,9,6,real,train
54,Male,154.9,85.3,35.52,Obese,1667.8,3018.7,High Activity,1.81,3.0,3.0,True,Fat Loss,3,3,real,train
30,Male,190.5,149.7,41.25,Obese,2837.6,4398.3,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,3,real,train
59,Male,172.7,88.5,29.65,Overweight,1767.3,2739.3,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,8,1,real,train
21,Male,175.3,74.8,24.37,Normal,1812.9,3281.3,High Activity,1.81,10.0,6.0,True,Muscle Gain,6,5,real,train
20,Female,162.6,65.8,24.89,Normal,1472.8,2665.7,High Activity,1.81,5.0,0.0,True,Muscle Gain,6,5,real,train
63,Male,175.3,78.0,25.4,Overweight,1617.0,2926.7,High Activity,1.81,2.0,3.0,True,Maintenance,9,7,real,train
40,Male,172.7,90.7,30.41,Obese,1905.5,3449.0,High Activity,1.81,45.0,5.0,True,Fat Loss,3,3,real,train
62,Male,175.3,113.4,36.92,Obese,2096.7,3794.9,High Activity,1.81,2.0,8.0,True,Fat Loss,3,3,real,train
50,Female,157.5,77.1,31.09,Obese,1432.0,2591.9,High Activity,1.81,8.0,2.0,True,Fat Loss,3,3,real,train
47,Male,175.3,72.6,23.63,Normal,1634.9,2959.2,High Activity,1.81,50.0,4.0,True,Fat Loss,3,1,real,train
41,Male,154.9,83.9,34.96,Obese,1723.4,3119.3,High Activity,1.81,30.0,5.0,True,Fat Loss,3,3,real,train
52,Male,180.3,81.6,25.1,Overweight,1752.4,3171.9,High Activity,1.81,14.0,0.0,True,Fat Loss,3,2,real,train
63,Female,167.6,63.5,22.6,Normal,1281.4,1653.0,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,1,real,train
51,Male,172.7,117.9,39.53,Obese,2207.7,3995.9,High Activity,1.81,7.0,8.0,True,Fat Loss,3,3,real,train
61,Male,180.3,99.8,30.68,Obese,1944.4,3013.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
30,Female,162.6,59.0,22.31,Normal,1366.6,2473.5,High Activity,1.81,20.0,5.0,True,Fat Loss,3,1,real,train
59,Female,167.6,113.4,40.35,Obese,1760.1,2270.5,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
52,Female,157.5,79.4,32.01,Obese,1444.3,1863.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
46,Male,180.3,82.6,25.38,Overweight,1798.6,3255.5,High Activity,1.81,21.0,5.0,True,Fat Loss,3,2,real,train
41,Female,165.1,72.6,26.63,Overweight,1452.6,2629.3,High Activity,1.81,15.0,4.0,True,Fat Loss,3,2,real,train
63,Male,175.3,88.5,28.8,Overweight,1756.8,2266.2,Low Activity,1.29,0.0,1.0,True,Fat Loss,1,2,real,train
38,Female,170.2,81.6,28.19,Overweight,1565.3,2833.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
61,Female,167.6,61.2,21.79,Normal,1269.1,2297.0,High Activity,1.81,6.0,0.0,True,Fat Loss,3,1,real,train
65,Male,165.1,108.9,39.94,Obese,1970.1,3565.9,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,train
38,Male,185.4,86.2,25.07,Overweight,1917.1,2971.4,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,2,real,train
24,Male,154.9,81.6,34.01,Obese,1789.5,2773.7,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
49,Female,162.6,95.3,36.05,Obese,1619.9,2931.9,High Activity,1.81,30.0,30.0,True,Fat Loss,3,3,real,train
36,Male,175.3,77.1,25.1,Overweight,1758.1,2268.0,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,2,real,train
40,Female,152.4,49.9,21.48,Normal,1207.9,2186.3,High Activity,1.81,10.0,2.0,True,Maintenance,9,6,real,train
48,Female,170.2,81.6,28.19,Overweight,1522.0,2754.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
48,Male,154.9,70.3,29.29,Overweight,1501.3,2717.4,High Activity,1.81,17.0,3.0,True,Maintenance,9,7,real,train
28,Female,167.6,61.2,21.79,Normal,1411.9,2555.6,High Activity,1.81,8.0,8.0,True,Muscle Gain,6,5,real,train
51,Male,188.0,102.1,28.89,Overweight,2068.1,3743.3,High Activity,1.81,5.0,2.0,True,Fat Loss,3,2,real,train
39,Female,162.6,63.5,24.03,Normal,1369.5,2478.9,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,train
26,Male,170.2,63.5,21.93,Normal,1608.2,2910.8,High Activity,1.81,10.0,2.0,True,Maintenance,9,6,real,train
55,Female,167.6,95.3,33.89,Obese,1609.6,2913.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
60,Female,170.2,63.5,21.93,Normal,1302.2,2357.0,High Activity,1.81,8.0,0.0,True,Maintenance,9,6,real,train
64,Male,154.9,72.6,30.23,Obese,1440.9,2608.0,High Activity,1.81,35.0,5.0,True,Fat Loss,3,3,real,train
60,Female,160.0,81.6,31.89,Obese,1438.5,2603.7,High Activity,1.81,30.0,5.0,True,Fat Loss,3,3,real,train
60,Female,154.9,63.5,26.45,Overweight,1255.0,1945.3,Moderate Activity,1.55,2.0,2.0,True,Fat Loss,2,2,real,train
57,Female,170.2,63.5,21.93,Normal,1315.2,2038.6,Moderate Activity,1.55,4.0,2.0,True,Maintenance,8,6,real,train
35,Male,170.2,61.2,21.14,Normal,1526.7,2763.4,High Activity,1.81,5.0,0.0,True,Maintenance,9,6,real,train
31,Male,182.9,129.3,38.65,Obese,2521.9,4564.6,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,train
31,Male,154.9,86.2,35.9,Obese,1810.5,3277.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
35,Female,165.1,122.5,44.93,Obese,1940.0,2502.6,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
54,Female,160.0,56.2,21.97,Normal,1229.6,2225.6,High Activity,1.81,14.0,3.0,True,Maintenance,9,6,real,train
59,Female,157.5,61.2,24.69,Normal,1246.2,2255.7,High Activity,1.81,7.0,1.0,True,Maintenance,9,6,real,train
18,Female,167.6,65.8,23.4,Normal,1497.2,2709.9,High Activity,1.81,5.0,10.0,True,Muscle Gain,6,5,real,train
24,Female,180.3,52.2,16.04,Underweight,1384.7,2506.3,High Activity,1.81,8.0,5.0,True,Muscle Gain,6,4,real,train
35,Male,172.7,86.2,28.89,Overweight,1873.1,3390.4,High Activity,1.81,6.0,1.0,True,Fat Loss,3,2,real,train
42,Male,188.0,70.3,19.9,Normal,1693.8,3065.9,High Activity,1.81,50.0,20.0,True,Fat Loss,3,1,real,train
55,Male,190.5,106.6,29.37,Overweight,2118.4,3283.5,Moderate Activity,1.55,4.0,1.0,True,Fat Loss,2,2,real,train
54,Male,172.7,90.7,30.41,Obese,1826.0,3305.1,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,train
52,Male,170.2,72.6,25.06,Overweight,1582.1,2863.7,High Activity,1.81,8.0,12.0,True,Fat Loss,3,2,real,train
63,Female,152.4,49.9,21.48,Normal,1108.3,2006.1,High Activity,1.81,40.0,0.0,True,Fat Loss,3,1,real,train
32,Male,182.9,79.4,23.73,Normal,1847.8,3344.5,High Activity,1.81,50.0,1.0,True,Fat Loss,3,1,real,train
22,Male,188.0,81.6,23.11,Normal,1959.3,2527.5,Low Activity,1.29,0.0,0.0,False,Muscle Gain,4,5,real,train
43,Female,162.6,63.5,24.03,Normal,1352.2,2447.5,High Activity,1.81,7.0,3.0,True,Maintenance,9,6,real,train
60,Female,165.1,63.5,23.3,Normal,1286.5,2328.5,High Activity,1.81,15.0,0.0,True,Maintenance,9,6,real,train
37,Male,180.3,83.9,25.8,Overweight,1868.0,3381.0,High Activity,1.81,40.0,0.0,True,Maintenance,9,7,real,train
30,Female,157.5,49.9,20.12,Normal,1266.9,2293.2,High Activity,1.81,8.0,2.0,True,Fat Loss,3,7,real,train
52,Male,180.3,138.8,42.68,Obese,2518.1,4557.8,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
45,Male,162.6,59.0,22.31,Normal,1403.0,2539.4,High Activity,1.81,10.0,9.0,True,Fat Loss,3,1,real,train
58,Female,172.7,74.8,25.09,Overweight,1423.6,2576.7,High Activity,1.81,30.0,0.0,True,Fat Loss,3,2,real,train
60,Male,154.9,97.5,40.62,Obese,1797.8,3254.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
24,Female,175.3,77.1,25.1,Overweight,1599.7,2895.4,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
46,Female,180.3,72.6,22.32,Normal,1478.2,2291.2,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
43,Female,170.2,77.1,26.63,Overweight,1501.7,2718.0,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
46,Male,200.7,106.6,26.47,Overweight,2218.2,4015.0,High Activity,1.81,6.0,6.0,True,Fat Loss,3,2,real,train
58,Female,172.7,68.0,22.81,Normal,1360.7,2462.9,High Activity,1.81,8.0,0.0,True,Maintenance,9,6,real,train
42,Female,154.9,70.3,29.29,Overweight,1395.9,2526.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
18,Male,182.9,73.5,21.97,Normal,1848.3,3345.3,High Activity,1.81,5.0,5.0,True,Fat Loss,3,1,real,train
40,Male,182.9,83.9,25.09,Overweight,1863.1,3372.3,High Activity,1.81,10.0,6.0,True,Fat Loss,3,2,real,train
59,Male,180.3,77.1,23.71,Normal,1651.9,2990.0,High Activity,1.81,40.0,10.0,True,Maintenance,9,6,real,train
